Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode
8980,CA-2015-150413,2015-10-19,2015-10-24,Second Class
8981,CA-2014-108182,2014-02-06,2014-02-10,Second Class
8982,CA-2016-110898,2016-03-06,2016-03-12,Standard Class
8983,CA-2016-110898,2016-03-06,2016-03-12,Standard Class
8984,CA-2016-110898,2016-03-06,2016-03-12,Standard Class
8985,CA-2016-110898,2016-03-06,2016-03-12,Standard Class
8986,CA-2015-123092,2015-12-03,2015-12-07,Standard Class
8987,CA-2015-123092,2015-12-03,2015-12-07,Standard Class
8988,CA-2015-123092,2015-12-03,2015-12-07,Standard Class
8989,CA-2015-123092,2015-12-03,2015-12-07,Standard Class
8990,US-2015-128587,2015-12-24,2015-12-30,Standard Class
8991,US-2015-128587,2015-12-24,2015-12-30,Standard Class
8992,US-2017-139577,2017-10-01,2017-10-06,Standard Class
8993,CA-2017-159100,2017-10-16,2017-10-21,Standard Class
8994,CA-2017-159100,2017-10-16,2017-10-21,Standard Class
8995,CA-2014-109043,2014-08-15,2014-08-17,First Class
8996,CA-2014-109043,2014-08-15,2014-08-17,First Class
8997,US-2017-116491,2017-11-11,2017-11-13,First Class
8998,CA-2017-122763,2017-03-20,2017-03-20,Same Day
8999,CA-2017-122763,2017-03-20,2017-03-20,Same Day
9000,CA-2017-137785,2017-05-13,2017-05-17,Standard Class
9001,CA-2014-133389,2014-06-22,2014-06-22,Same Day
9002,CA-2014-103807,2014-12-02,2014-12-09,Standard Class
9003,CA-2014-103807,2014-12-02,2014-12-09,Standard Class
9004,CA-2015-102855,2015-04-05,2015-04-06,Same Day
9005,CA-2015-102855,2015-04-05,2015-04-06,Same Day
9006,CA-2017-107825,2017-11-18,2017-11-18,Same Day
9007,CA-2017-107825,2017-11-18,2017-11-18,Same Day
9008,CA-2017-107825,2017-11-18,2017-11-18,Same Day
9009,CA-2017-107825,2017-11-18,2017-11-18,Same Day
9010,CA-2017-106047,2017-07-12,2017-07-18,Standard Class
9011,CA-2017-127803,2017-05-19,2017-05-23,Standard Class
9012,CA-2015-137071,2015-12-20,2015-12-21,First Class
9013,CA-2016-121447,2016-02-21,2016-02-22,First Class
9014,CA-2017-143084,2017-03-18,2017-03-22,Standard Class
9015,CA-2017-143084,2017-03-18,2017-03-22,Standard Class
9016,CA-2016-131639,2016-12-17,2016-12-23,Standard Class
9017,CA-2016-131639,2016-12-17,2016-12-23,Standard Class
9018,CA-2016-161361,2016-03-26,2016-03-28,Second Class
9019,CA-2016-161361,2016-03-26,2016-03-28,Second Class
9020,CA-2014-100706,2014-12-16,2014-12-18,Second Class
9021,CA-2014-100706,2014-12-16,2014-12-18,Second Class
9022,CA-2015-129525,2015-11-15,2015-11-20,Standard Class
9023,US-2016-141880,2016-08-22,2016-08-23,First Class
9024,CA-2015-165799,2015-06-29,2015-07-02,First Class
9025,CA-2016-102127,2016-06-26,2016-07-02,Standard Class
9026,CA-2016-102127,2016-06-26,2016-07-02,Standard Class
9027,CA-2016-102127,2016-06-26,2016-07-02,Standard Class
9028,US-2016-152415,2016-09-17,2016-09-22,Standard Class
9029,US-2016-152415,2016-09-17,2016-09-22,Standard Class
9030,CA-2014-138198,2014-07-18,2014-07-23,Standard Class
9031,CA-2017-128041,2017-09-01,2017-09-01,Same Day
9032,CA-2017-128041,2017-09-01,2017-09-01,Same Day
9033,CA-2017-105823,2017-06-22,2017-06-26,Standard Class
9034,CA-2014-152268,2014-09-02,2014-09-07,Standard Class
9035,CA-2015-148873,2015-10-01,2015-10-05,Standard Class
9036,CA-2015-148873,2015-10-01,2015-10-05,Standard Class
9037,CA-2015-166492,2015-04-07,2015-04-10,First Class
9038,CA-2015-166492,2015-04-07,2015-04-10,First Class
9039,CA-2017-157420,2017-11-21,2017-11-21,Same Day
9040,CA-2016-117121,2016-12-17,2016-12-21,Standard Class
9041,CA-2014-138177,2014-09-19,2014-09-24,Standard Class
9042,CA-2014-114335,2014-09-28,2014-10-03,Standard Class
9043,CA-2015-168760,2015-09-22,2015-09-26,Second Class
9044,CA-2016-168830,2016-11-07,2016-11-13,Standard Class
9045,CA-2017-137463,2017-12-16,2017-12-20,Second Class
9046,CA-2017-137463,2017-12-16,2017-12-20,Second Class
9047,CA-2017-137463,2017-12-16,2017-12-20,Second Class
9048,CA-2017-137463,2017-12-16,2017-12-20,Second Class
9049,CA-2017-137463,2017-12-16,2017-12-20,Second Class
9050,CA-2014-124513,2014-09-21,2014-09-25,Standard Class
9051,CA-2015-165554,2015-05-18,2015-05-22,Standard Class
9052,CA-2014-141838,2014-03-26,2014-03-31,Second Class
9053,CA-2014-141838,2014-03-26,2014-03-31,Second Class
9054,CA-2014-141838,2014-03-26,2014-03-31,Second Class
9055,CA-2017-117009,2017-09-22,2017-09-28,Standard Class
9056,CA-2015-128993,2015-09-12,2015-09-17,Second Class
9057,CA-2015-160227,2015-11-02,2015-11-04,First Class
9058,CA-2015-149097,2015-10-20,2015-10-24,Standard Class
9059,CA-2015-149097,2015-10-20,2015-10-24,Standard Class
9060,CA-2016-132304,2016-06-14,2016-06-18,Standard Class
9061,CA-2015-136420,2015-11-20,2015-11-21,First Class
9062,CA-2015-136420,2015-11-20,2015-11-21,First Class
9063,CA-2016-101623,2016-02-28,2016-03-06,Standard Class
9064,US-2014-151015,2014-10-14,2014-10-20,Standard Class
9065,US-2014-151015,2014-10-14,2014-10-20,Standard Class
9066,US-2014-151015,2014-10-14,2014-10-20,Standard Class
9067,CA-2017-152968,2017-05-26,2017-05-30,Standard Class
9068,CA-2016-150077,2016-02-04,2016-02-10,Standard Class
9069,CA-2016-106278,2016-09-02,2016-09-05,Second Class
9070,CA-2016-106278,2016-09-02,2016-09-05,Second Class
9071,CA-2017-147550,2017-12-04,2017-12-05,First Class
9072,CA-2015-136105,2015-06-12,2015-06-16,Standard Class
9073,CA-2016-142524,2016-09-04,2016-09-08,Standard Class
9074,CA-2016-142524,2016-09-04,2016-09-08,Standard Class
9075,CA-2014-136336,2014-04-21,2014-04-26,Standard Class
9076,US-2015-136259,2015-11-05,2015-11-08,First Class
9077,US-2015-136259,2015-11-05,2015-11-08,First Class
9078,US-2014-124625,2014-11-03,2014-11-07,Standard Class
9079,CA-2016-108105,2016-02-16,2016-02-23,Standard Class
9080,CA-2016-108105,2016-02-16,2016-02-23,Standard Class
9081,CA-2017-166898,2017-09-11,2017-09-13,Second Class
9082,CA-2017-166898,2017-09-11,2017-09-13,Second Class
9083,CA-2017-169005,2017-11-02,2017-11-06,Standard Class
9084,CA-2015-104038,2015-02-06,2015-02-08,First Class
9085,CA-2015-104038,2015-02-06,2015-02-08,First Class
9086,CA-2016-126102,2016-09-10,2016-09-12,Second Class
9087,CA-2016-143406,2016-09-26,2016-09-30,Standard Class
9088,CA-2016-143406,2016-09-26,2016-09-30,Standard Class
9089,CA-2015-150308,2015-12-15,2015-12-20,Standard Class
9090,CA-2016-131093,2016-09-17,2016-09-20,Second Class
9091,US-2017-148831,2017-10-13,2017-10-15,First Class
9092,CA-2015-162950,2015-06-28,2015-07-03,Second Class
9093,CA-2015-162950,2015-06-28,2015-07-03,Second Class
9094,US-2015-132836,2015-06-01,2015-06-05,Standard Class
9095,US-2015-132836,2015-06-01,2015-06-05,Standard Class
9096,US-2015-132836,2015-06-01,2015-06-05,Standard Class
9097,US-2015-132836,2015-06-01,2015-06-05,Standard Class
9098,US-2014-158365,2014-04-12,2014-04-17,Standard Class
9099,CA-2017-152933,2017-10-12,2017-10-16,Standard Class
9100,CA-2017-152933,2017-10-12,2017-10-16,Standard Class
9101,CA-2017-152933,2017-10-12,2017-10-16,Standard Class
9102,CA-2015-163181,2015-11-07,2015-11-12,Standard Class
9103,CA-2015-163181,2015-11-07,2015-11-12,Standard Class
9104,CA-2015-163181,2015-11-07,2015-11-12,Standard Class
9105,CA-2015-163181,2015-11-07,2015-11-12,Standard Class
9106,CA-2015-163181,2015-11-07,2015-11-12,Standard Class
9107,CA-2015-163181,2015-11-07,2015-11-12,Standard Class
9108,CA-2015-132941,2015-05-25,2015-05-28,First Class
9109,CA-2015-132941,2015-05-25,2015-05-28,First Class
9110,CA-2015-132941,2015-05-25,2015-05-28,First Class
9111,CA-2014-132010,2014-10-13,2014-10-15,First Class
9112,CA-2014-132010,2014-10-13,2014-10-15,First Class
9113,CA-2014-132010,2014-10-13,2014-10-15,First Class
9114,CA-2014-132010,2014-10-13,2014-10-15,First Class
9115,CA-2016-135461,2016-02-07,2016-02-10,Second Class
9116,CA-2017-153045,2017-01-19,2017-01-24,Second Class
9117,CA-2017-153045,2017-01-19,2017-01-24,Second Class
9118,CA-2017-153045,2017-01-19,2017-01-24,Second Class
9119,CA-2017-153045,2017-01-19,2017-01-24,Second Class
9120,US-2016-155971,2016-06-06,2016-06-12,Standard Class
9121,US-2016-155971,2016-06-06,2016-06-12,Standard Class
9122,CA-2017-122007,2017-03-18,2017-03-20,Second Class
9123,CA-2017-162250,2017-11-24,2017-11-24,Same Day
9124,US-2016-158288,2016-11-26,2016-11-28,Second Class
9125,CA-2016-128916,2016-08-18,2016-08-20,Second Class
9126,CA-2016-128916,2016-08-18,2016-08-20,Second Class
9127,CA-2015-157028,2015-11-28,2015-12-03,Standard Class
9128,CA-2017-112473,2017-05-25,2017-06-01,Standard Class
9129,US-2017-147655,2017-09-04,2017-09-05,First Class
9130,CA-2016-130911,2016-03-24,2016-03-26,Second Class
9131,CA-2016-130911,2016-03-24,2016-03-26,Second Class
9132,CA-2017-100055,2017-05-28,2017-06-01,Standard Class
9133,CA-2017-100055,2017-05-28,2017-06-01,Standard Class
9134,CA-2015-157805,2015-08-31,2015-09-04,Standard Class
9135,CA-2016-124254,2016-04-12,2016-04-17,Standard Class
9136,CA-2016-124254,2016-04-12,2016-04-17,Standard Class
9137,CA-2016-124254,2016-04-12,2016-04-17,Standard Class
9138,CA-2014-123400,2014-02-02,2014-02-09,Standard Class
9139,CA-2014-123400,2014-02-02,2014-02-09,Standard Class
9140,CA-2014-106971,2014-09-02,2014-09-08,Standard Class
9141,CA-2017-123029,2017-09-30,2017-10-02,Second Class
9142,CA-2016-139409,2016-09-05,2016-09-07,First Class
9143,US-2017-166688,2017-05-20,2017-05-26,Standard Class
9144,US-2017-166688,2017-05-20,2017-05-26,Standard Class
9145,US-2017-166688,2017-05-20,2017-05-26,Standard Class
9146,CA-2015-126970,2015-09-20,2015-09-24,Standard Class
9147,US-2016-165505,2016-01-23,2016-01-27,Standard Class
9148,US-2016-165505,2016-01-23,2016-01-27,Standard Class
9149,US-2016-165505,2016-01-23,2016-01-27,Standard Class
9150,US-2014-157070,2014-06-01,2014-06-06,Standard Class
9151,US-2014-157070,2014-06-01,2014-06-06,Standard Class
9152,US-2015-106873,2015-09-24,2015-09-29,Second Class
9153,US-2015-106873,2015-09-24,2015-09-29,Second Class
9154,US-2015-106873,2015-09-24,2015-09-29,Second Class
9155,CA-2016-132990,2016-08-01,2016-08-03,Second Class
9156,CA-2014-102645,2014-01-23,2014-01-28,Standard Class
9157,CA-2014-134215,2014-08-04,2014-08-08,Standard Class
9158,CA-2014-134215,2014-08-04,2014-08-08,Standard Class
9159,CA-2014-134215,2014-08-04,2014-08-08,Standard Class
9160,CA-2016-118934,2016-08-09,2016-08-14,Standard Class
9161,CA-2016-118934,2016-08-09,2016-08-14,Standard Class
9162,CA-2016-160108,2016-12-08,2016-12-12,Standard Class
9163,CA-2016-160108,2016-12-08,2016-12-12,Standard Class
9164,CA-2015-164007,2015-06-08,2015-06-12,Standard Class
9165,CA-2015-164007,2015-06-08,2015-06-12,Standard Class
9166,CA-2016-100300,2016-06-24,2016-06-26,Second Class
9167,CA-2016-100300,2016-06-24,2016-06-26,Second Class
9168,CA-2016-100300,2016-06-24,2016-06-26,Second Class
9169,CA-2016-140571,2016-03-15,2016-03-19,Standard Class
9170,CA-2016-140571,2016-03-15,2016-03-19,Standard Class
9171,US-2016-155768,2016-12-01,2016-12-01,Same Day
9172,US-2016-155768,2016-12-01,2016-12-01,Same Day
9173,US-2016-155768,2016-12-01,2016-12-01,Same Day
9174,US-2016-155768,2016-12-01,2016-12-01,Same Day
9175,CA-2017-119424,2017-06-12,2017-06-14,Second Class
9176,CA-2017-119424,2017-06-12,2017-06-14,Second Class
9177,CA-2016-118178,2016-03-19,2016-03-24,Standard Class
9178,CA-2016-166618,2016-11-14,2016-11-18,Standard Class
9179,CA-2016-166618,2016-11-14,2016-11-18,Standard Class
9180,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9181,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9182,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9183,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9184,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9185,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9186,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9187,CA-2017-156776,2017-08-07,2017-08-11,Standard Class
9188,US-2015-130512,2015-08-21,2015-08-25,Standard Class
9189,US-2015-130512,2015-08-21,2015-08-25,Standard Class
9190,US-2015-130512,2015-08-21,2015-08-25,Standard Class
9191,US-2015-130512,2015-08-21,2015-08-25,Standard Class
9192,US-2015-130512,2015-08-21,2015-08-25,Standard Class
9193,CA-2015-141810,2015-11-02,2015-11-07,Standard Class
9194,CA-2015-141810,2015-11-02,2015-11-07,Standard Class
9195,CA-2014-146843,2014-11-30,2014-12-06,Standard Class
9196,CA-2014-146843,2014-11-30,2014-12-06,Standard Class
9197,CA-2014-103310,2014-05-10,2014-05-15,Standard Class
9198,CA-2014-103310,2014-05-10,2014-05-15,Standard Class
9199,CA-2014-103310,2014-05-10,2014-05-15,Standard Class
9200,CA-2014-103310,2014-05-10,2014-05-15,Standard Class
9201,CA-2016-152688,2016-10-17,2016-10-20,First Class
9202,CA-2016-152688,2016-10-17,2016-10-20,First Class
9203,CA-2016-153836,2016-10-30,2016-11-03,Standard Class
9204,CA-2016-153836,2016-10-30,2016-11-03,Standard Class
9205,CA-2016-104689,2016-12-01,2016-12-05,Standard Class
9206,CA-2016-146423,2016-04-21,2016-04-21,Same Day
9207,CA-2016-146423,2016-04-21,2016-04-21,Same Day
9208,CA-2017-140781,2017-08-03,2017-08-07,Standard Class
9209,CA-2017-141747,2017-08-03,2017-08-08,Second Class
9210,CA-2017-142776,2017-12-11,2017-12-14,Second Class
9211,CA-2017-142776,2017-12-11,2017-12-14,Second Class
9212,CA-2015-167479,2015-03-14,2015-03-19,Standard Class
9213,CA-2014-144071,2014-12-08,2014-12-15,Standard Class
9214,CA-2014-144071,2014-12-08,2014-12-15,Standard Class
9215,US-2017-120908,2017-09-30,2017-10-02,First Class
9216,CA-2016-152646,2016-11-21,2016-11-26,Standard Class
9217,CA-2017-103765,2017-11-24,2017-11-30,Standard Class
9218,US-2017-118157,2017-11-14,2017-11-17,First Class
9219,US-2015-164238,2015-08-16,2015-08-20,Standard Class
9220,US-2015-164238,2015-08-16,2015-08-20,Standard Class
9221,CA-2017-103212,2017-10-13,2017-10-14,First Class
9222,CA-2017-103212,2017-10-13,2017-10-14,First Class
9223,CA-2017-103212,2017-10-13,2017-10-14,First Class
9224,CA-2017-121160,2017-11-04,2017-11-04,Same Day
9225,CA-2017-121160,2017-11-04,2017-11-04,Same Day
9226,CA-2017-121160,2017-11-04,2017-11-04,Same Day
9227,CA-2017-121160,2017-11-04,2017-11-04,Same Day
9228,CA-2017-140515,2017-03-19,2017-03-24,Standard Class
9229,CA-2014-153619,2014-11-03,2014-11-03,Same Day
9230,CA-2017-133718,2017-07-23,2017-07-26,First Class
9231,CA-2017-133718,2017-07-23,2017-07-26,First Class
9232,CA-2014-148383,2014-12-27,2014-12-31,Standard Class
9233,CA-2016-126732,2016-09-02,2016-09-06,Standard Class
9234,CA-2016-126732,2016-09-02,2016-09-06,Standard Class
9235,CA-2016-126732,2016-09-02,2016-09-06,Standard Class
9236,CA-2016-126732,2016-09-02,2016-09-06,Standard Class
9237,CA-2016-126732,2016-09-02,2016-09-06,Standard Class
9238,CA-2016-126732,2016-09-02,2016-09-06,Standard Class
9239,CA-2017-138156,2017-02-11,2017-02-14,First Class
9240,CA-2017-110310,2017-10-27,2017-11-02,Standard Class
9241,CA-2017-110310,2017-10-27,2017-11-02,Standard Class
9242,CA-2017-110310,2017-10-27,2017-11-02,Standard Class
9243,CA-2014-113271,2014-07-09,2014-07-14,Standard Class
9244,CA-2014-113271,2014-07-09,2014-07-14,Standard Class
9245,CA-2014-113271,2014-07-09,2014-07-14,Standard Class
9246,CA-2014-113271,2014-07-09,2014-07-14,Standard Class
9247,CA-2017-130106,2017-05-22,2017-05-26,Standard Class
9248,CA-2017-130106,2017-05-22,2017-05-26,Standard Class
9249,CA-2016-127761,2016-11-10,2016-11-14,Standard Class
9250,CA-2016-127761,2016-11-10,2016-11-14,Standard Class
9251,CA-2016-105354,2016-12-02,2016-12-06,Standard Class
9252,CA-2017-155712,2017-03-02,2017-03-08,Standard Class
9253,CA-2017-102309,2017-09-23,2017-09-25,Second Class
9254,CA-2017-102309,2017-09-23,2017-09-25,Second Class
9255,CA-2014-168368,2014-02-11,2014-02-15,Second Class
9256,CA-2014-168368,2014-02-11,2014-02-15,Second Class
9257,CA-2014-168368,2014-02-11,2014-02-15,Second Class
9258,CA-2014-168368,2014-02-11,2014-02-15,Second Class
9259,CA-2014-168368,2014-02-11,2014-02-15,Second Class
9260,CA-2014-168368,2014-02-11,2014-02-15,Second Class
9261,CA-2017-167976,2017-11-11,2017-11-14,Second Class
9262,CA-2017-111388,2017-09-02,2017-09-02,Same Day
9263,CA-2015-124499,2015-10-09,2015-10-13,Standard Class
9264,CA-2015-124499,2015-10-09,2015-10-13,Standard Class
9265,US-2017-128118,2017-11-24,2017-12-01,Standard Class
9266,US-2017-128118,2017-11-24,2017-12-01,Standard Class
9267,CA-2014-125759,2014-02-08,2014-02-09,First Class
9268,CA-2015-151869,2015-09-25,2015-09-25,Same Day
9269,CA-2015-151869,2015-09-25,2015-09-25,Same Day
9270,US-2017-102183,2017-08-21,2017-08-28,Standard Class
9271,US-2017-102183,2017-08-21,2017-08-28,Standard Class
9272,CA-2016-100510,2016-05-12,2016-05-17,Standard Class
9273,CA-2016-100510,2016-05-12,2016-05-17,Standard Class
9274,CA-2017-146983,2017-09-02,2017-09-06,Standard Class
9275,US-2014-134054,2014-10-10,2014-10-10,Same Day
9276,CA-2016-113236,2016-05-26,2016-05-29,Second Class
9277,CA-2016-113236,2016-05-26,2016-05-29,Second Class
9278,CA-2017-122539,2017-12-01,2017-12-05,Standard Class
9279,CA-2017-122539,2017-12-01,2017-12-05,Standard Class
9280,CA-2017-122539,2017-12-01,2017-12-05,Standard Class
9281,CA-2016-166772,2016-09-20,2016-09-24,Standard Class
9282,US-2017-152898,2017-09-11,2017-09-15,Standard Class
9283,CA-2016-160486,2016-12-30,2017-01-04,Standard Class
9284,CA-2017-102218,2017-09-02,2017-09-04,Second Class
9285,CA-2014-161032,2014-11-18,2014-11-23,Standard Class
9286,CA-2015-102778,2015-11-21,2015-11-24,First Class
9287,CA-2017-154011,2017-06-19,2017-06-26,Standard Class
9288,CA-2017-154011,2017-06-19,2017-06-26,Standard Class
9289,US-2017-165456,2017-11-30,2017-12-03,First Class
9290,CA-2014-111857,2014-04-23,2014-04-26,Second Class
9291,CA-2014-163650,2014-09-23,2014-09-25,First Class
9292,CA-2014-163650,2014-09-23,2014-09-25,First Class
9293,CA-2017-124114,2017-03-02,2017-03-02,Same Day
9294,US-2017-116505,2017-11-17,2017-11-21,Second Class
9295,CA-2017-161340,2017-05-28,2017-06-01,Standard Class
9296,CA-2017-161340,2017-05-28,2017-06-01,Standard Class
9297,US-2015-163433,2015-04-18,2015-04-22,Second Class
9298,US-2015-163433,2015-04-18,2015-04-22,Second Class
9299,US-2015-163433,2015-04-18,2015-04-22,Second Class
9300,US-2015-163433,2015-04-18,2015-04-22,Second Class
9301,US-2015-163433,2015-04-18,2015-04-22,Second Class
9302,US-2015-163433,2015-04-18,2015-04-22,Second Class
9303,US-2015-163433,2015-04-18,2015-04-22,Second Class
9304,US-2015-163433,2015-04-18,2015-04-22,Second Class
9305,US-2015-163433,2015-04-18,2015-04-22,Second Class
9306,CA-2015-137603,2015-09-19,2015-09-24,Standard Class
9307,CA-2014-128237,2014-03-25,2014-03-30,Standard Class
9308,CA-2014-128237,2014-03-25,2014-03-30,Standard Class
9309,CA-2014-128237,2014-03-25,2014-03-30,Standard Class
9310,CA-2014-128237,2014-03-25,2014-03-30,Standard Class
9311,US-2016-102141,2016-08-26,2016-08-31,Standard Class
9312,CA-2017-148642,2017-03-06,2017-03-12,Standard Class
9313,CA-2017-148642,2017-03-06,2017-03-12,Standard Class
9314,CA-2015-111948,2015-11-11,2015-11-11,Same Day
9315,CA-2015-111948,2015-11-11,2015-11-11,Same Day
9316,CA-2016-161907,2016-04-05,2016-04-09,Standard Class
9317,CA-2016-161907,2016-04-05,2016-04-09,Standard Class
9318,CA-2017-124940,2017-02-21,2017-02-26,Standard Class
9319,US-2017-108343,2017-07-20,2017-07-25,Standard Class
9320,US-2017-108343,2017-07-20,2017-07-25,Standard Class
9321,US-2017-108343,2017-07-20,2017-07-25,Standard Class
9322,US-2016-111563,2016-11-04,2016-11-08,Standard Class
9323,US-2016-111563,2016-11-04,2016-11-08,Standard Class
9324,CA-2017-121853,2017-09-23,2017-09-29,Standard Class
9325,CA-2017-121853,2017-09-23,2017-09-29,Standard Class
9326,CA-2017-121853,2017-09-23,2017-09-29,Standard Class
9327,US-2017-130687,2017-09-07,2017-09-10,First Class
9328,US-2017-130687,2017-09-07,2017-09-10,First Class
9329,US-2017-130687,2017-09-07,2017-09-10,First Class
9330,CA-2015-164497,2015-11-28,2015-11-30,First Class
9331,US-2015-153283,2015-11-12,2015-11-18,Standard Class
9332,CA-2016-108056,2016-09-29,2016-10-03,Standard Class
9333,CA-2017-127726,2017-09-11,2017-09-13,Second Class
9334,CA-2017-127726,2017-09-11,2017-09-13,Second Class
9335,CA-2017-110198,2017-05-01,2017-05-02,First Class
9336,CA-2017-110198,2017-05-01,2017-05-02,First Class
9337,CA-2017-130715,2017-09-16,2017-09-20,Standard Class
9338,CA-2014-155264,2014-10-19,2014-10-22,Second Class
9339,CA-2014-155264,2014-10-19,2014-10-22,Second Class
9340,CA-2014-155264,2014-10-19,2014-10-22,Second Class
